abk_bahnhof,Name Haltestelle,lat,lon
CV,Convers,47.08402391,6.86466543
CHHO,Genève-Champel,46.19219334,6.153498724
HINW,Hinwil Nordwest,47.30251903,8.845382655
OERT,Oerlikontunnel,47.40935641,8.538053871
DO,Domodossola,46.115293,8.296238623
RINZ,Riehen Niederholz,47.56947308,7.633441205
ROFE,Romiti Felsentor,47.03644124,8.475922603
ZVBW,Zürich Vorbahnhof West,47.38783515,8.506165893
RIGI,Rigi Kaltbad-First,47.04400872,8.466698993
FREB,Freibergen,47.0300467,8.479732811
SBBH,"Strengelbach, Burgherr",47.27564425,7.932076368
CFN,La Chaux-de-Fonds Nord,47.09995962,6.830452745
NIAH,"Nidfurn, Abzw. Haslen",46.98720351,9.057207233
LUCA,Lüen-Castiel,46.83171,9.613340001
WWBF,"Wolhusen Weid, Bahnhof",47.06511354,8.070736893
ZLE,Zürich Leimbach,47.33304432,8.518564046
OEF,Oberentfelden,47.3564864,8.048387124
ENNE,Ennetbürgen (See),46.98777957,8.421109492
ZLOE,Zürich HB Löwenstrasse,47.3778062,8.539115363
ZVBN,Zürich Vorbahnhof Nord,47.38396657,8.519251657
LOEX,Lörrach Landesgrenze,47.59489228,7.65702748
WKFU,St. Gallen Winkeln FU,47.3978595,9.304363572
LAFL,Läufelfingen ob. Hauensteintun,47.39063843,7.85703552
BUDI,Buchs-Dällikon Industrie,47.45449,8.419739993
KBS,Koblenz Süd,47.59418,8.234430003
TRWG,Trient Wassererfassung,46.06180966,6.95809842
THSS,Thusis Süd,46.69543999,9.447880004
COL,Le Locle-Col-des-Roches,47.04988556,6.726070869
SAGE,Malans alte Säge (B),46.97484,9.599629997
MANM,Mandement (diag),46.20802047,6.034305162
NETG,Neuchâtel Bus/TGV,46.99651835,6.936285022
DAHE,Davos Hertistrasse Barriere,46.79955,9.834080006
ZASS,Zürich Altstetten Süd (Abzw),47.39069893,8.492407901
TWS,Thalwil Süd (Abzw),47.29004304,8.572208461
TAOO,Tanklager O'fingen (Gleisende),47.45749959,8.415703115
CHGI,Le Châtelard VS,46.06028907,6.958021382
EPL,Les Eplatures,47.08349003,6.797597396
RTHD,"Rüthi (Rheintal), Dorf",47.29446554,9.538320196
ZWOL,Zürich Wollishofen,47.34744024,8.533601013
FNAT,Fronalp-Tunnel Brunnen (SZ),46.96647985,8.616549207
TWNO,Thalwil Nord (Abzw),47.29896864,8.56117717
WSTA,Waldstatt,47.35751465,9.286109923
ZUEM,Zürchersmühle,47.33017981,9.292823858
AMBF,"Amriswil, Bahnhof",47.55026804,9.302197477
KUEB,Küblis,46.91428,9.771839998
BUAE,"Buchs SG, Langäulistrasse",47.17426633,9.465947495
BIGO,Biel (Goms),46.45505651,8.219428619
ZKOL,Zürich Kollerwiese (Spw),47.36608855,8.518962801
CMA,Colmegna,46.02476186,8.75188302
SZVA,"Schwyz, Verkehrsamt",47.03151274,8.644265484
ETKH,"Ebnat, Kapplerhof",47.27234839,9.111876985
GEXO,Gexi Ost (Abzw),47.39289627,8.195238374
NEB,Nebikon,47.19238062,7.977449482
NANT,Tunnel de Nanchau,46.72891646,6.444208545
HDUW,Hendschiken Unterwerk,47.3910775,8.204999904
PFHU,Pfäffikon SZ Hurdnerfeld,47.20189726,8.799472748
ORTN,Oberriet SG Nord (Abzw),47.3431072,9.566627792
POU,Poudeille,47.07733463,7.119243529
SWW,Solothurn West (Abzw),47.20802439,7.52968472
OBWE,Oberalp West,46.66154775,8.668181047
BEX,Bex,46.25146458,7.000669902
NEGE,"Nesslau, Germen",47.2155241,9.215257179
RIE,Ried UR (Spw),46.84685595,8.640824818
INKW,Inkwil Wolfachertunnel West,47.19638198,7.672574465
SNOR,Sagliains Nord,46.76988,10.06941
LSGA,"Lausanne, gare",46.51760178,6.629653682
GLI,Glion,46.43178,6.924720005
BGUW,Brugg AG Unterwerk,47.4749268,8.204641896
PFPO,"Pfaffnau, Post",47.22706569,7.896676781
RELP,Renens VD Larges Pièces (embr),46.540099,6.574469892
HUSW,Hüswil West,47.12650999,7.899159996
GOEE,Göschenen MGB Gleisende,46.66711775,8.589265225
CN,Corcelles-Nord,46.83526211,6.960294474
BAR,Basel Bad Rbf,47.58526251,7.604127318
MOR,Morges,46.5111012,6.493969501
HOBK,Holderbank AG,47.42864253,8.166622369
CLME,Chez-le-Maître-Ecoles,46.59946065,6.22215117
SUCH,Sus-Châtel,46.43849,6.205859998
YVES,Yverdon Est (bif),46.78013232,6.646940849
LTSE,Lausanne-Triage sectionnement,46.52106752,6.521296452
PM,Galleria Polmengo,46.48781851,8.780086778
CHIB,Chiasso Ovest (bif),45.83379087,9.026946695
MUFP,"Mumpé Tujetsch, Via Alpsu",46.68244356,8.830742158
EZBW,"Eschenz, Brüelweg",47.64801296,8.874131074
GBTM,Gotthardbasistunnel Mitte,46.58502959,8.769409438
CDUE,Cavadürli,46.8704,9.868029995
ZIZS,Zizers SBB,46.93221244,9.559569715
TOSB,Tössmühle Steigbach (Vzw),47.47872633,8.706529566
BECG,Bellevue GE (lac),46.25516212,6.156035944
ROTD,Kreuzungsstation Rotondo,46.54938885,8.480896838
CHAL,Châtelard VD,46.44678,6.901139996
HRST,Hertenstein (See),47.02689015,8.403447033
ELST,"Elm, Station",46.92226659,9.173059394
HAPO,"Haag (Rheintal), Dorf",47.20904699,9.488551657
GBDF,Glattbrugg (Df),47.43082584,8.558844971
SNAD,"Steinen, Adelboden",47.06163437,8.621509555
CAMP,Campocologno,46.23322,10.14206001
GBTS,Gotthardbasistunnel Süd,46.42404362,8.877376473
GIST,Gieshübeltunnel NBS,47.19907299,7.701131627
BRFL,Brunnenfluh,46.74743993,8.15529994
MX,Montreux,46.43588434,6.910440121
STOO,Stoos SZ,46.97799803,8.667670128
GLOO,Glovelier Ouest,47.33652999,7.209320003
PLMO,Plan Morier,46.35357,7.129199997
MTFA,"Murgenthal, Fahracker",47.26469543,7.829332727
ALLE,Alle,47.424138,7.128346999
ROTW,Rotondo West (Verzw),46.54687653,8.476168669
HWHN,Horw Haltiwaldtunnel Nord,47.01810052,8.307860835
GANG,"Ganterschwil, Grund",47.38208308,9.088369011
COVI,"Corcelles BE, village",47.28471041,7.451884378
WFBF,"Weinfelden, Bahnhof",47.56658068,9.105984783
HERB,Herblingen,47.71721016,8.664288778
LZST,Luzern Seeburg Tunnel,47.05003563,8.308944219
SSMF,Sedrun SMF,46.66585035,8.770199395
GMOU,Grand-Moulin,46.25262,7.023219998
GREN,Grengiols,46.37521117,8.091682206
MD,Moudon,46.66805734,6.802507939
PUI,Puidoux,46.49384123,6.765686485
BOSQ,Bosquets,46.46703542,6.846568698
DIPA,Disentis/Mustér Pardomat Barri,46.70851,8.868300005
ROHR,Rohr (Grindelwald),46.61391008,8.016941937
GABF,"Gampel-Steg, Bahnhof",46.30646994,7.747393196
RAMO,"Raron, Kanalstrasse",46.30439707,7.794758068
SE,Seon,47.34614896,8.15880739
GOLI,Gottlieben (Schifflände),47.66466618,9.134678181
OB,Oberbuchsiten,47.30524723,7.771723764
EMM,Emmenmatt,46.94815408,7.747294834
PIOC,Piotta Centrale (funicolare),46.5177033,8.67533186
LYS,Lyssach,47.06376092,7.581323582
FRIN,Frinvillier-Taubenloch,47.1694578,7.257529276
SV,Sonvilier,47.14134212,6.969352779
LBLM,Lauterbrunnen (Seilbahn),46.5987526,7.907179628
WNBF,"Weesen, Restaurant Bahnhof",47.13291908,9.093095576
GANH,"Ganterschwil, Hirschen",47.37925937,9.086400838
ALDE,"Altstätten SG, Depot",47.38049513,9.545022879
GBGE,Gotthardbasistunnel Ost,46.37225907,8.927295613
UNSO,"Ecublens VD, UNIL-Sorge",46.52245078,6.57357906
GA,Gampel-Steg,46.30651548,7.747581163
DL,Delle,47.50599616,7.009440665
MUAU,Muriaux,47.243692,6.985479001
KABM,Kastanienbaum (See),47.0080825,8.341246636
BAZO,"Bazenheid, Ochsen",47.41755491,9.063609352
LARG,La Large-Journée,47.161262,6.896717004
BEBH,"Rothenthurm, Biberegg",47.09300588,8.669227882
GOBF,"Gossau SG, Bahnhof",47.41200312,9.253475373
GOWA,"Gossau SG, Watt",47.41995677,9.241936001
STI,St-Imier,47.15171108,7.001223887
COG,Corgémont,47.19339877,7.14466146
GUFSS,Gurtnellen Schutzstrecke,46.72039141,8.615938888
PORE,Pontresina,46.49065,9.896069996
SIMC,Sierre/Siders (funi),46.29278352,7.529911159
LZSQ,Luzern Schweizerhofquai,47.05463816,8.316455607
SBN,Subingen,47.19352057,7.61123265
SCDS,"Segnas, casa da scola",46.69432167,8.830564691
GDPO,"Grossdietwil, Post",47.17086075,7.886540934
CU,Cully,46.48856179,6.727151467
PU,Pully,46.51092362,6.65946814
CLCG,Clarens (lac),46.43980074,6.89600206
STSU,St-Sulpice VD (lac),46.50852124,6.561410826
VECA,Vernand-Camarès,46.57094,6.604800004
VY,Villy,46.2869,6.994400004
KRB,Kreuzlingen Bernrain,47.6421145,9.163204127
RIAL,Riffelalp,46.00489658,7.754345887
MXCG,Montreux (lac),46.43453914,6.909508455
BALR,"Balgach, Rathaus",47.40672852,9.605992869
MOCG,Morges (lac),46.50838468,6.5004998
MASD,Mattsand,46.14321721,7.792708624
BH,Burgholz,46.66575114,7.603229335
CAPL,Capolago Lago,45.90601394,8.98086356
LN,Langnau i.E.,46.93924228,7.784197434
SCHY,Schynige Platte,46.652305,7.911301286
PRCH,Prilly-Chasseur,46.53965,6.60743
LZEH,"Luzern, Eichhof",47.04018181,8.301086511
MGTN,Mittalgrabentunnel Nord,46.35152391,7.759506233
FTY,Fontanney,46.31831999,6.9823
GRDN,"Grengiols, Dorfzufahrt Nord",46.37495847,8.089093589
AVA,Les Avants,46.45381,6.943320001
ALDW,Allmend,46.59403316,7.931972154
MIUW,Mitholz Unterwerk,46.52303509,7.670261853
SFE,"Saas-Fee, Busterminal",46.10879335,7.92956924
VUF,Vufflens-le-Château,46.52480999,6.473179995
AATO,Aarau-Torfeld,47.39398111,8.06156192
ZFRS,"Zofingen, Riedtalstrasse",47.27843662,7.951782228
SRPF,"Speicher, Bahnhof",47.4111905,9.442563026
RAR,Raron,46.30627441,7.801510602
LAVI,Lavin,46.76957,10.11097
BELA,Bernina Lagalb,46.43661,9.991929996
ZFHA,"Zofingen, Haldenweg",47.27849914,7.957915521
STK,Steckborn,47.66450457,8.981033077
BBBH,"Biberbrugg, Bahnhof",47.15712411,8.723165749
HEN,Henniez,46.73500141,6.870105878
BESB,"Bennau, Schwyzerbrugg",47.15092842,8.716476323
FSMN,Faido SMF Nord,46.50198717,8.807515211
COSU,Coldrerio Süd,45.84898678,8.984408716
MTHI,Monthey Industrie,46.25231166,6.962208349
SISC,Silenen Schützen,46.80826985,8.663745393
GUFI,Gurtnellen Felli,46.73809533,8.628194015
CCDO,Cresciano Ca d'Ossola,46.23999603,9.032470751
PRAM,Pramont,46.26799064,7.46780993
ZERM,Zermatt,46.0244734,7.748281064
WIND,Windisch (B),47.47790446,8.21670461
RARK,Rarnerkumme (Spw),46.32037014,7.802630151
RTAB,"Rothenthurm, Altmatt Bahnhof",47.13217832,8.697942708
KRTK,Kreuzlingen Telecom,47.64420101,9.180266136
RTBH,"Rothenthurm, Bahnhof",47.10555049,8.674707257
VIPW,"Visp, Pomona West",46.29848152,7.866555554
FLDF,Flüelen (Df),46.90173514,8.624292722
ROGW,Roggwil-Wynau West,47.25162913,7.81490423
LUPO,"Lüchingen, Dorf",47.38644559,9.553220425
NFRP,"Näfels, Freulerpalast",47.09991208,9.062655146
SAIG,Saignelégier,47.25467499,6.994515996
MOBG,"Mollis, Beglingen",47.10410372,9.077289584
MOPO,"Mollis, Post",47.09530289,9.073002186
ROUO,Rotschuo,46.99308811,8.488022267
EDR,Les Esserts-de-Rive,46.63198426,6.260368354
BTNW,"Brittnau, Nelkenweg",47.27067456,7.941479266
BTLI,"Brittnau, Liebigen",47.24084363,7.927845905
BTAB,"Brittnau, Abzw. Bahnhof",47.2611759,7.951748711
PFAF,Pfaffensprung (Spw),46.71553831,8.608973305
SHT3,Schaffhausen TK03,47.70776198,8.641443375
PTMS,Punt Muragl Staz,46.50735,9.880410005
BANK,Bannwil Kleben,47.24677,7.755320001
ROFL,Rohrfluh,46.60309473,7.914369568
CHCO,Chaulin-Cornaux,46.45689384,6.909524055
EGWS,"Egnach, Wilenstrasse",47.54290729,9.376861301
CREB,Le Creux-des-Biches,47.203464,6.940662004
LAWI,Langwies GR,46.81933,9.707139994
LGOT,"Lichtensteig, Obertor",47.32407667,9.087620016
BLBF,"Bütschwil, Bahnhof",47.35926144,9.074965803
SENB,"Sent, Plaz",46.81693119,10.3375804
NOOP,"Niederurnen, Ochsenplatz",47.12592815,9.053267933
PRMA,Prilly-Malley,46.52669198,6.602628939
PALC,Palézieux-Gare,46.54479464,6.841231247
GO,Goppenstein,46.36770715,7.754921268
STLV,St-Légier-Village,46.47102,6.876569995
BTLW,"Brittnau, Lärchenweg",47.2704348,7.948969918
GEMB,Genève-Mt-Blanc (lac),46.2072338,6.148590833
KERT,Kerenzerbergtunnel,47.12501942,9.121627312
STP,St-Prex,46.48231691,6.455906017
VASA,Valendas-Sagogn,46.79179,9.275459997
RUEU,Rueun,46.77469,9.145609999
BOVE,Bovernier,46.07869159,7.082155141
TEU,Teufenthal AG,47.32940915,8.114478275
ETOY,Etoy,46.47517274,6.427135356
TSPA,Tscheppa,46.68140808,8.79574656
LZSP,Luzern Schwanenplatz (VBL),47.05328333,8.308904777
BRA,Le Brassus,46.58554394,6.213944883
SGAL,"St. Gallen, Aetschberg",47.40325986,9.33132078
NOGG,St. Gallen Notkersegg,47.42522808,9.404038821
UNOB,Unterentfelden Oberdorf,47.36473684,8.042021116
SOEN,Schönegg,47.15129506,8.5211888
LBRB,Linthal Braunwaldbahn (Talst.),46.92854056,9.002316065
LIPO,"Linthal, Post",46.92133939,8.999939866
EZ,Eschenz,47.64541208,8.876561721
GRFE,"Grabs, Feld",47.18942994,9.442698204
WSSI,Wallisellen Siemens,47.41566192,8.595208048
MTHP,Monthey-En Place,46.26023,6.945920002
VSCG,Versoix (lac),46.27751192,6.169728903
REPO,Renens VD Poste 1,46.53171709,6.590298159
TMBI,"Turtmann, Bini",46.30197433,7.703822223
ISL,Islikon,47.54783492,8.84619703
FEL,Felben-Wellhausen,47.57710213,8.943174823
FILN,Filisur Nord (Abzw),46.67699,9.676160005
KHFN,Kehlhof Nord,47.58053,9.183650004
GAUW,Gampel-Steg Unterwerk,46.30805629,7.756047367
EVOU,Les Evouettes,46.36286697,6.879470221
LZ,Luzern,47.05017783,8.310183207
BZYX,"Betten, Zufahrt Luftseilbahn",46.37153109,8.076407189
LZBE,Luzern Brünig-Einfahrt (Abzw),47.04161,8.309659995
LZZB,Luzern Einfahrt zb,47.04456358,8.310238446
BLON,Blonay,46.46569,6.895940003
SEMO,Sembrancher Ouest (saut km),46.07770541,7.133530825
EI,Eiken,47.53304427,7.989797553
STAS,Stalden-Saas,46.23197583,7.870754604
SNK,St. Niklaus VS,46.1774772,7.802102825
RAN,Ranconnex,46.12272,7.117750004
CHWI,Chur Wiesental,46.86191091,9.531457512
CHSA,Chur Altstadt,46.84741598,9.531730156
AGAJ,"Susten, Abzw. St. Josef",46.30668638,7.653546148
LAN,Langwiesen,47.68345097,8.662320199
BOU,Bouveret,46.38581716,6.853243858
SGSI,"St. Gallen, Schlössli",47.40397236,9.33888634
CASR,Castrisch,46.77849,9.233079993
LZMM,Luzern Moosmatte Sternmatt 12,47.05003573,8.308931059
CRYV,Champéry-Village,46.18148,6.874839998
MTHV,Monthey-Ville,46.2541,6.947499999
TASN,Tasna (B),46.78528513,10.23717513
PTR,Pont du Rhône,46.27614999,6.961780001
SASA,Sassal,46.83877055,9.544721727
ENWG,L' Eau Noire Wassererfassung,46.05161441,6.949028131
CRUS,Cruschetta (B),46.65961,9.70742
MUOT,Muot,46.60732,9.758010002
MALI,Maliera (B),46.59755,9.757989998
CADS,Cadera Barriere,46.34195999,10.05118
ARIS,Arosa Iselstrasse Barriere,46.77768,9.68346
STAK,Stablini,46.37341,10.03691
NEPO,"Netstal, Post",47.06439983,9.055759476
VIKT,Viktoria (Spw),46.31360244,7.874873594
SPST,"Speicher, Stoss",47.4164749,9.444975588
FEOB,Ferden Ost BZ Alptransit,46.40282174,7.737706351
GLRE,"Glarus, Reust",47.045175,9.058838701
GLLA,"Glarus, Landstrasse",47.04779741,9.060444811
GETG,Gettnau Güteranlage,47.14036589,7.984353993
FORA,Foral (B),46.84651,9.504469997
REK,Rekingen AG,47.56997139,8.327125679
ZUE,Zürich HB,47.37817667,8.540212349
OGDP,"Obergesteln, Dorfplatz",46.51368314,8.323784575
GOSS,"Goldau, Schützenhaus",47.05269792,8.555381755
RANN,Randa Nord,46.10216225,7.780242362
MOPT,"Mörel, Post",46.35655539,8.046465303
RAW2,Raron Betriebszentrale West II,46.30924668,7.832564732
HALD,Haldenstein,46.87695956,9.53308566
FTAN,Ftan Baraigla,46.78765,10.25798999
SEZU,Sedrun Zugangsstollen,46.67507414,8.769800328
SETC,"Sedrun, Tgèsa Communala",46.67936242,8.77317225
LUPF,Lupfig,47.44518419,8.214989857
BGS,Brugg AG Süd (Abzw),47.47197776,8.208099464
GRSL,"Grabs, Spital",47.17448491,9.449395592
BALW,Baltenswil (Abzw),47.43256999,8.64374999
WGR,Winterthur Grüze,47.49875471,8.751055203
SAGL,Sagliains,46.76339999,10.09657999
SGHG,"St. Gallen, Haggen",47.40640735,9.337435968
AUGA,"Aubonne, gare",46.49402048,6.392826158
PRET,Le Prese (incrocio),46.29806,10.07476
GEPA,Genève-Pâquis (lac),46.20917962,6.150962386
KAU,Kaiseraugst,47.53849573,7.724135542
SGRS,"St. Gallen, Ruhsitz",47.41383316,9.354666232
GAGC,Gaggiolo Confine,45.83856,8.912809997
BSII,Basel SBB RB II,47.53522947,7.656198783
RKL,Rigi Klösterli,47.04254649,8.487134287
BRPX,"Brig, Bahnhof",46.31906288,7.987840756
COR,Corbier,46.27218,6.951439996
PROV,"Lausanne, Provence",46.52326424,6.608650986
GRLX,Grenzach Landesgrenze,47.56373083,7.635971487
WIES,Davos Wiesen,46.69549,9.715840002
DAGL,Davos Glaris,46.74557,9.779929994
GRAP,"Grabs, Post",47.1823459,9.444412291
TEGH,"Teufen AR, Gählern",47.39632635,9.403869641
WILA,Wila,47.41777447,8.84849089
MTL,Marthalen,47.63137975,8.656062851
LUCS,"Luchsingen, Schulhaus",46.96634213,9.036496523
HOSA,Hochdorf Schönau,47.16456932,8.298733635
SNHS,"Schwanden GL, Hauptstrasse",46.99406409,9.074613642
SST,Schnaus-Strada,46.77454,9.176950002
MAC,Maccagno,46.04540851,8.735584978
NEDI,"Nesslau, Dicken",47.22266559,9.203107143
RHDO,"Rothenhausen, Dorf",47.5495113,9.101289952
BOZN,Bözberg Zugangsstollen Nord,47.47310409,8.104121286
ARBF,"Arbon, Bahnhof",47.51107725,9.431975509
UKHK,"Uerkheim, Kirche",47.30656005,8.024228964
DIED,"Diepflingen, Dorf",47.44607529,7.837715408
VORT,"Vordemwald, Rest. Tannenbaum",47.26343923,7.892429738
VOSH,"Vordemwald, Schulhaus",47.27283902,7.89689707
VILL,Villnachern,47.4743212,8.157629766
GPOS,"Grimisuat, Poste",46.26159283,7.387505435
UKHO,"Uerkheim, Oberdorf",47.29717891,8.017026071
SGGR,"St. Gallen, Gröblistrasse",47.40782476,9.336041972
LSG,Lichtensteig,47.31969659,9.083188772
HI,Hinwil,47.30005695,8.839719894
HT,Hohtenn,46.3224588,7.764086887
BEXM,Bex-Place-du-Marché,46.25091,7.014429994
HOAB,"Holziken, Abzw. Bändli",47.32249057,8.034589235
MREN,Mören (Vzw),47.37721547,8.432915498
BZN,Bischofszell Nord,47.50041521,9.234035277
NSRL,"Neuchâtel, Serrières Ruau",46.97973713,6.895037421
NELI,"Neuchâtel, Evole",46.98965148,6.923374499
LOCF,Le Locle-Frontière,47.05021754,6.716942211
BATI,La Bâtiaz,46.10728,7.069719996
ARRH,"Arbon, Romanshornerstrasse",47.51904861,9.425156068
BTBF,"Bilten, Bahnhof",47.1522678,9.02958525
SCW,Schachen West,47.37636,9.223729997
BREN,Les Brenets,47.06721,6.707389998
PIZB,Piz Fless (B),46.77449,10.05823
SERN,Serneus,46.89371,9.843229994
TIR,Tirano,46.21516,10.16674999
MN,Insel Mainau,47.70726399,9.200852116
TABF,"Tobel-Affeltrangen, Bahnhof",47.52138393,9.033319176
MAXP,Martigny-Expo,46.09728932,7.075567212
NESS,Neuchâtel sous-station,46.99076091,6.916107163
GRUS,Grüsch,46.98049,9.645780005
EGWE,"Engi, Weberei",46.98492146,9.151707465
MSTL,"Münchenstein, Loogstrasse",47.52218,7.610110004
RHAE,Rhäzüns,46.79968,9.399260001
FLDB,"Flims Dorf, Bergbahnen",46.83445075,9.282303237
HNZI,"Haslen GL, Zünli",46.9793413,9.053933511
MABC,Martigny-Bourg CT,46.10435278,7.087733206
SBDZ,"Steinerberg, Diezigen",47.0537177,8.579753881
ROBF,"Romanshorn, Bahnhof",47.56477781,9.379002367
DRSS,Druogno,46.13314906,8.433423559
ASNS,Assens,46.61315,6.620530001
MASR,Masera,46.1319029,8.323802064
RIBA,Ribellasca,46.15417713,8.601551501
MOGN,Mognatta (B),46.18750107,8.278946538
BSEU,"Basel, EuroAirport",47.59954692,7.532362774
FTPO,"Frasnacht, Post",47.52729024,9.406052737
NEPS,"Neuchâtel, Port-de-Serrières",46.98088976,6.904830852
TRON,Trontano,46.12269136,8.334002529
NETR,Neuchâtel-Triage,46.99782786,6.939144236
LSGS,Lichtensteig Süd (Abzw),47.31677696,9.080481488
COVL,Corbes (Ventil),46.06739629,6.947761896
MA,Martigny,46.10583121,7.079124128
CBRF,"Collombey, rte de la Fin",46.27621566,6.94975332
STPM,St. Peter-Molinis,46.82914999,9.653849993
WSBA,Wallisellen Belair (Vzw),47.41335469,8.584486328
CECG,Céligny (lac),46.34792391,6.209928637
HARP,"Hätzingen, Rössliplatz",46.9612668,9.036568922
BESH,"Betschwanden, Schulhaus",46.94620057,9.027239726
ZUSS,Zürich HB SZU Süd (Spw),47.37654684,8.535607047
SCLE,Schübelbach Lehm,47.17083908,8.92656211
ZHBB,Zürich Herdern Bremsblock,47.39069521,8.510872507
PREP,Pré-Petitjean,47.277126,7.058827002
SCRS,Schiers,46.96799,9.688360004
LIM,Luino FFS,45.99683574,8.737434379
ZFSB,"Zofingen, Schwimmbad",47.27885462,7.942653231
ZFHP,"Zofingen, Heitereplatz",47.28629399,7.950654744
ZFBF,"Zofingen, Bergli Friedhof",47.28066641,7.958015882
DOBI,Domodossola (bif),46.12529023,8.292887847
LI,Luino,45.99547838,8.735775702
SSWM,Sursee Wassermatte,47.18167692,8.107877426
BSJS,Basel St. Jakob Nord (Spw),47.54314439,7.619185755
RGBF,"Reichenburg, Bahnhof",47.17251043,8.982691962
ZHNU,Zürich NT Ueberwachungszentral,47.37849793,8.540502902
NMBF,"Näfels-Mollis, Bahnhof",47.09849723,9.069805865
THS,Thusis,46.6982,9.440499994
BUZE,Buchs SG Zement,47.16845044,9.479870961
MOKP,"Mollis, Kirchplatz",47.09413658,9.075930769
MOOB,"Mollis, Oberrütelistrasse",47.0919481,9.069764538
DTBD,Dietikon AVA,47.40487485,8.405362086
BRBM,Basel SBB RB Süd,47.56744103,7.597554215
TUCO,Tunnel des Crosettes Ouest,47.09695463,6.84861492
MITS,Mittlerschwanden,47.01919085,8.4824687
HOEB,Höcklerbrücke,47.34311205,8.519888845
ZHN4,Zürich HB Nordtrakt 4.UG TC,47.37839281,8.541149627
ZLIM,Zürich Limmatstrasse 23/25,47.38068528,8.536561867
GESA,Gersau (See),46.99061119,8.526008184
ZVBF,Zürich Vorbahnhof Stellwerk,47.38179,8.528860006
FBGJ,Felsberg Joos,46.8427004,9.481900881
LIAN,Liestal Adlertunnel Nord,47.48161046,7.739577547
ZGB,Zürich Cargo,47.38115,8.520770003
EBGB,Engelberg Boden,46.82314762,8.386142429
ZSGB,Zürich Altstetten Schnellgutbf,47.39242988,8.482534038
ULRUW,Ulrichen Unterwerk,46.50145226,8.319806733
ZMUT,Zürich HB Museumsbahnhof West,47.37926368,8.53849255
ZHN1,Zürich HB Nordtrakt 1.UG TC,47.37868234,8.540029971
BTKF,"Brittnau, Kleinfeld",47.26789871,7.942734954
ZGES,Zürich HB Passage Gessnerallee,47.36865179,8.539187189
ZOLL,Zürich Zollstrasse,47.38114603,8.532558583
HOW,Hochdorf Wirtlen,47.16330625,8.302977861
ZUSG,Zürich HB SZU Gleisende,47.37694275,8.541257605
BOPO,"Bottenwil, Dorf",47.28536078,8.005966222
FBGC,Felsberg Calanda,46.8420927,9.483176091
PISB,Pischahorn (B),46.82127,9.957180002
MOCH,"Mollis, Chapellenstutz",47.10624417,9.078606895
GDSW,Arth-Goldau Stellwerk,47.06327472,8.521820857
BTAH,"Brittnau, Abzw. Hard",47.27418784,7.948463891
STLO,"Basel, St-Louis Grenze",47.57595,7.57295
LIBB,"Linthal, Bebie",46.91925062,8.99608435
GAGO,Cantello-Gaggiolo,45.83784311,8.907412475
VUCB,Vufflens-la-Ville coté BY (B),46.56836303,6.529032553
SSS,Sursee Süd (Spw),47.162,8.107159998
RKNO,Rotkreuz Nordost,47.14566,8.446400003
AAO,Aarau Ost (Abzw),47.39525,8.072309994
BOSP,Boswil (Spw),47.31375999,8.306920005
FEY,Fey,46.67432,6.685080001
CRY,Champéry,46.17494999,6.871489998
OGRB,"Obergetwing, Rottenbrücke",46.31135525,7.700622475
BSWW,Basel RB DG West,47.53855683,7.636236967
TMAB,"Turtmann, Abzw. Bahnhof",46.3073419,7.701174335
AULI,Äuli (B),46.92086622,9.751594518
UNDR,Undrau (B),46.78405546,9.407248566
CXUW,Cornaux Unterwerk,47.02841954,7.007866104
NDF,Niederdorf,47.40438999,7.751859996
VOUP,"Vouvry, poste",46.33504499,6.890582926
ERSR,Erlen Stadler Rail,47.55459299,9.233392352
BOUW,Boudry Unterwerk,46.96564126,6.828024897
